ID	TOPIC_ID	DOC_ID	USER_ID	POSITION_START	POSITION_END	TEXT	SOURCE	LINK_GROUP	COLOR	NUGGET_ID
891	4	24	8	397	486	Die Schülerinnen und Schüler\n\n• begreifen, dass Getränke sehr unterschiedlich sein können		-1	1	719
892	4	24	8	642	710	Die Schülerinnen und Schüler\n\n• filtern Informationen aus Etiketten\n		-1	1	720
895	4	24	8	1357	1371	Kinder sollten		5	1	691
896	4	24	8	1414	1486	Zucker bereits als ungünstigen Nahrungsbestandteil kennengelernt haben.\n		5	1	691
897	4	25	8	1051	1095	Durch Variationen erweitern die Jugendlichen		6	1	692
898	4	25	8	1106	1127	ihre Küchenkenntnisse		6	1	692
899	4	25	8	1417	1554	Ziel ist, dass sie am Ende der Unterrichtsreihe eine Lebensmittelauswahl im Alltag treffen, die gesundheits- und bedürfnisorientiert ist.		-1	1	721
905	4	26	8	266	360	Die Schülerinnen und Schüler\n\n• lernen die Pflichtangaben der Lebensmittelkennzeichnung kennen		-1	1	722
906	4	26	8	570	684	Die Schülerinnen und Schüler\n\n• lernen sich mit Angaben auf Lebensmittelverpackungen kritisch auseinanderzusetzen\n		-1	1	723
907	4	26	8	1285	1411	Angesichts der Produktfülle in den Supermärkten ist die Fähigkeit, Lebensmittel anhand der Pflichtangaben zu bewerten, wichtig		-1	1	698
908	4	27	8	0	98	Gesundes Essen beeinflusst nicht nur die körperliche, sondern auch die mentale Leistungsfähigkeit.		-1	1	699
909	4	27	8	343	508	Die Schülerinnen und Schüler\n\n• erkennen, dass sich falsche Essgewohnheiten negativ auf das Wohlbefinden, die Konzentrations- und Leistungsfähigkeit auswirken können		-1	1	700
910	4	27	8	2169	2248	Das gemeinsame Essen soll als Orientierungshilfe für gesunde Ernährung dienen.\n		-1	1	701
911	4	28	8	0	76	Zu einer präventiven Gesundheitserziehung gehört eine ausgewogene Ernährung.		-1	1	702
912	4	28	8	288	392	Die Schülerinnen und Schüler\n\n• wissen um die gesundheitsförderliche Wirkung des Apfels als Lebensmittel		-1	1	703
913	4	29	8	390	538	In sechs bis sieben Doppelstunden bereiten die Schülerinnen und Schüler leckere Salate, fruchtige Quarkspeisen und andere kleine, kalte Gerichte zu.		-1	1	704
915	4	29	8	834	914	Beim aid-Ernährungsführerschein dürfen die Kinder vor allem eines: Selbermachen!		-1	1	705
945	4	30	8	0	63	Wer ständig mehr isst, als der Körper verbrennen kann, riskiert		7	1	693
946	4	30	8	121	138	Folgekrankheiten.		7	1	693
947	4	30	8	281	408	Die Schülerinnen und Schüler\n\n• begreifen, dass eine zu energiereiche Ernährung nicht nur dick, sondern auch krank machen kann\n		-1	1	706
948	4	30	8	804	900	Die Schülerinnen und Schüler\n\n• reflektieren positive und negative Aspekte bestimmter Mahlzeiten		-1	1	707
949	4	30	8	3985	4025	Ernährung und Bewegung gehören zusammen\n		-1	1	709
950	4	31	8	0	81	Umweltbewusstes Essen ist nicht nur eine Frage natürlicher Produktionsbedingungen		-1	1	710
951	4	31	8	419	493	Angesichts des aktuellen Pferdefleischskandals möchte Greenpeace den Blick		8	1	694
952	4	31	8	524	594	auf die Hintergründe und Zusammenhänge der Nahrungsproduktion lenken. 		8	1	694
953	4	32	8	170	366	Mit Hilfe von PETAs Unterrichtsprojekt „Veggie-Führerschein“ lernen sie etwas über Rechte und Pflichten, diskutieren über moralische, soziale, kulturelle und gesundheitliche Aspekte der Ernährung 		-1	1	711
954	4	32	8	433	462	Die Schüler sollen aufgeklärt		9	1	695
955	4	32	8	530	544	 heranwachsen.		9	1	695
956	4	33	8	880	944	Besonders Kinder brauchen eine gesunde und ausgewogene Ernährung		-1	1	712
958	4	33	8	1013	1083	 Daher ist es wichtig, dass sie frühzeitig Gelegenheiten bekommen, ein		10	1	696
959	4	33	8	1101	1150	ausgewogenes Ess- und Trinkverhalten zu erlernen.		10	1	696
960	4	33	8	1557	1629	Ganztagsschule bietet die Möglichkeit, die Kinder mit einer ausgewogenen		11	1	697
961	4	33	8	1672	1729	Mittagsmahlzeit in angenehmer Essatmosphäre zu versorgen.		11	1	697
962	4	34	8	1593	1692	Der Aspekt "Kinder und Ernährung" fragt, wie Kinder an die Tätigkeit des Essens herangeführt werden		-1	1	713
963	4	35	8	55	178	Dass ein Frühstück alle drei Kriterien erfüllen kann und trotzdem schnell geht, lernen Kinder in diesem Unterrichtsprojekt.		-1	1	714
964	4	35	8	203	314	Mit einer Fragebogenaktion ermitteln die Kinder die Frühstücksgewohnheiten ihrer Mitschülerinnen und Mitschüler		-1	1	715
965	4	35	8	394	442	Sie lernen, was ein gesundes Frühstück ausmacht,		-1	1	716
919	4	25	9	1148	1261	dass ausgewogene Speisen sehr vielseitig gestaltet und auf individuelle Essgewohnheiten abgestimmt werden können.		-1	1	668
920	4	26	9	1021	1284	Hersteller sind gesetzlich verpflichtet, bestimmte Angaben über ihre Produkte zu machen - die so genannten Pflichtangaben auf der Verpackung. Der Gesetzgeber will den Verbrauchern damit die Möglichkeit geben, sich über ein Lebensmittel verlässlich zu informieren.		-1	1	669
921	4	27	9	0	98	Gesundes Essen beeinflusst nicht nur die körperliche, sondern auch die mentale Leistungsfähigkeit.		-1	1	677
922	4	27	9	99	190	Das richtige Essen zum richtigen Zeitpunkt beugt Müdigkeit und Konzentrationsschwächen vor.		-1	1	678
923	4	27	9	385	509	dass sich falsche Essgewohnheiten negativ auf das Wohlbefinden, die Konzentrations- und Leistungsfähigkeit auswirken können\n		-1	1	679
924	4	28	9	0	76	Zu einer präventiven Gesundheitserziehung gehört eine ausgewogene Ernährung.		-1	1	680
925	4	28	9	76	252	 Da Ernährungsgewohnheiten bereits im Kindesalter geprägt werden, ist es wichtig, dass Kinder mit Spaß und Freude Obst kennenlernen und sozusagen auf "seinen Geschmack" kommen.		-1	1	681
926	4	30	9	0	138	Wer ständig mehr isst, als der Körper verbrennen kann, riskiert nicht nur zunehmende Fettpölsterchen, sondern ernsthafte Folgekrankheiten.		-1	1	682
927	4	30	9	139	245	Deshalb sollte man möglichst früh lernen, den eigenen Energiebedarf zu berechnen und im Blick zu behalten.		-1	1	683
928	4	30	9	324	407	dass eine zu energiereiche Ernährung nicht nur dick, sondern auch krank machen kann		-1	1	684
929	4	30	9	565	644	einige Lebensmittel und Mahlzeiten trotz hoher Energiedichte schlecht sättigen\n		-1	1	670
930	4	31	9	0	128	Umweltbewusstes Essen ist nicht nur eine Frage natürlicher Produktionsbedingungen und Kontrollmechanismen seitens der Industrie.		-1	1	671
931	4	33	9	0	265	In den letzten Jahrzehnten hat sich im Zuge von Globalisierung und Technisierung das Lebensmittelangebot von einer saisonabhängigen regionalen Vielfalt dahingehend verändert, dass Lebensmittel aller Art zu jeder Jahreszeit durch Importe aus Übersee verfügbar sind.\n		-1	1	672
932	4	33	9	266	420	Dieses Angebot ist für den Verbraucher oft schwer zu durchschauen und kann zu Unsicherheit bezüglich der Auswahl und Zubereitung von Lebensmitteln führen.		-1	1	673
933	4	33	9	463	604	 zudem ein familialer Wandel stattgefunden, der dazu beiträgt, dass traditionelle Versorgungsstrukturen mehr und mehr an Bedeutung verlieren.		-1	1	674
934	4	33	9	605	648	Gemeinsame Mahlzeiten im familiären Rahmen,		1	1	667
935	4	33	9	721	749	finden immer seltener statt.		1	1	667
936	4	33	9	750	877	Stattdessen spielen Begriffe wie Außer-Haus-Verpflegung und besonders Schulverpflegung eine immer größere Rolle im Alltagsleben		-1	1	675
937	4	33	9	880	1013	Besonders Kinder brauchen eine gesunde und ausgewogene Ernährung, um sich optimal entwickeln zu können und um leistungsfähig zu sein.		-1	1	676
970	4	23	10	182	274	Studien zeigen, dass der Fast-Food-Konsum bei Jugendlichen - vor allem bei Jungs - ansteigt.		-1	1	727
971	4	24	10	6	48	neue innovative Getränke erobern den Markt		-1	1	728
972	4	24	10	50	79	sie machen "Trinken" zum Kult		-1	1	739
973	4	24	10	128	144	Das Durstlöschen		1	1	724
974	4	24	10	197	233	tritt dabei meist in den Hintergrund		1	1	724
975	4	24	10	235	361	Umso wichtiger ist es, dass sich auch die kleinen Konsumenten das Getränkeangebot in ihren Supermärkten mal genauer anschauen.		-1	1	745
976	4	25	10	1051	1261	Durch Variationen erweitern die Jugendlichen nicht nur ihre Küchenkenntnisse, sie erkennen auch, dass ausgewogene Speisen sehr vielseitig gestaltet und auf individuelle Essgewohnheiten abgestimmt werden können.		-1	1	746
977	4	25	10	1417	1554	Ziel ist, dass sie am Ende der Unterrichtsreihe eine Lebensmittelauswahl im Alltag treffen, die gesundheits- und bedürfnisorientiert ist.		-1	1	747
978	4	25	10	1555	1689	Dazu gehört auch, dass sie ihre eigenen Geschmacksvorlieben kennen (lernen) und Möglichkeiten finden, die Speisen darauf auszurichten.		-1	1	748
979	4	26	10	1285	1489	Angesichts der Produktfülle in den Supermärkten ist die Fähigkeit, Lebensmittel anhand der Pflichtangaben zu bewerten, wichtig und die einzige Möglichkeit für den Verbraucher, Werbeaussagen zu überprüfen.		-1	1	749
980	4	27	10	0	98	Gesundes Essen beeinflusst nicht nur die körperliche, sondern auch die mentale Leistungsfähigkeit.		-1	1	750
981	4	27	10	99	190	Das richtige Essen zum richtigen Zeitpunkt beugt Müdigkeit und Konzentrationsschwächen vor.		-1	1	751
982	4	28	10	0	76	Zu einer präventiven Gesundheitserziehung gehört eine ausgewogene Ernährung.		-1	1	729
983	4	30	10	0	138	Wer ständig mehr isst, als der Körper verbrennen kann, riskiert nicht nur zunehmende Fettpölsterchen, sondern ernsthafte Folgekrankheiten.		-1	1	730
984	4	30	10	139	245	Deshalb sollte man möglichst früh lernen, den eigenen Energiebedarf zu berechnen und im Blick zu behalten.		-1	1	731
985	4	30	10	3985	4024	Ernährung und Bewegung gehören zusammen		-1	1	732
986	4	31	10	0	128	Umweltbewusstes Essen ist nicht nur eine Frage natürlicher Produktionsbedingungen und Kontrollmechanismen seitens der Industrie.		-1	1	733
987	4	31	10	129	158	Es ist auch ein Bildungsthema		-1	1	734
988	4	33	10	0	264	In den letzten Jahrzehnten hat sich im Zuge von Globalisierung und Technisierung das Lebensmittelangebot von einer saisonabhängigen regionalen Vielfalt dahingehend verändert, dass Lebensmittel aller Art zu jeder Jahreszeit durch Importe aus Übersee verfügbar sind.		-1	1	735
989	4	33	10	880	1013	Besonders Kinder brauchen eine gesunde und ausgewogene Ernährung, um sich optimal entwickeln zu können und um leistungsfähig zu sein.		-1	1	736
990	4	33	10	1014	1150	Daher ist es wichtig, dass sie frühzeitig Gelegenheiten bekommen, ein genussvolles und ausgewogenes Ess- und Trinkverhalten zu erlernen.		-1	1	737
991	4	33	10	1151	1238	Darüber hinaus kommt der Ernährungs- und Verbraucherbildung eine zentrale Bedeutung zu.		-1	1	738
992	4	33	10	2274	2508	Gemeinsam mit der Landesarbeitsgemeinschaft für Jugendzahnpflege in Hessen (LAGH) wurde das Konzept des Zuckerfreien Vormittags entwickelt und erprobt, in den hessischen Kindertagesstätten ist es bereits fast flächendeckend umgesetzt.		-1	1	740
993	4	33	10	2508	2546	 Kalorienfreie, ungesüßte Durstlöscher		2	1	725
994	4	33	10	2573	2640	kauaktives frisches Obst und rohes Gemüse sowie ein herzhaftes Brot		2	1	725
995	4	33	10	2666	2711	sind die Bestandteile des zweiten Frühstücks.		2	1	725
996	4	33	10	2862	3024	Darüber hinaus hat der Verzicht auf zuckerhaltige Getränke und Lebensmittel am Vormittag auch positive Auswirkungen auf die Ernährung der Schülerinnen und Schüler		3	1	726
997	4	33	10	3045	3073	und die Ernährungserziehung.		3	1	726
999	4	34	10	1453	1592	lassen sich die in unserer Vorstellungswelt verankerten geschlechter-verschiedenen Essgewohnheiten anhand der Grafik "Picknick" überprüfen.		-1	1	741
1000	4	34	10	1593	1692	Der Aspekt "Kinder und Ernährung" fragt, wie Kinder an die Tätigkeit des Essens herangeführt werden		-1	1	742
1001	4	34	10	1827	1982	So wird der Frage nachgegangen, mit welchen Gegenständen und Eigenschaften aus welchen Lebensbereichen für einzelne Lebens- und Genussmittel geworben wird.		-1	1	743
1002	4	35	10	60	133	ein Frühstück alle drei Kriterien erfüllen kann und trotzdem schnell geht		-1	1	744
818	4	23	11	182	274	Studien zeigen, dass der Fast-Food-Konsum bei Jugendlichen - vor allem bei Jungs - ansteigt.		-1	1	606
819	4	23	11	944	1029	Ziel ist es, mit den Schülerinnen und Schülern über Fast Food ins Gespräch zu kommen.		-1	1	607
820	4	23	11	1029	1133	 Der Fokus liegt dabei vor allem auf dem Umgang mit der Thematik in der Mittagspause und im Schulalltag.		-1	1	618
821	4	24	11	6	127	neue innovative Getränke erobern den Markt, sie machen "Trinken" zum Kult oder ermöglichen ein besonderes Konsumerlebnis.		-1	1	629
822	4	24	11	128	234	Das Durstlöschen - eigentlich die klassische Aufgabe von Getränken - tritt dabei meist in den Hintergrund.		-1	1	640
823	4	24	11	1188	1353	Thematisch passt sie sowohl in den Bereich Humanernährung als auch Zahngesundheit, wenn es darum geht, Zuckerquellen in der täglichen Ernährung ausfindig zu machen. 		-1	1	642
824	4	25	11	278	498	„SchmExperten in der Lernküche“ greift das didaktische Konzept des gleichnamigen Unterrichtsmaterials für die Klassen 5 und 6 auf und erweitert es entsprechend der Vorgaben für den Fachunterricht in der 6. bis 8. Klasse.		-1	1	643
825	4	25	11	633	808	 Die Praxis wird mit weiteren, bildungsrelevanten Themen und Inhalten zur Ernährungs- und Verbraucherbildung verknüpft, wie beispielsweise Esskultur, Einkauf und Kennzeichnung		-1	1	644
826	4	25	11	1903	2070	Mit KüchenExperimenten zu jedem Thema erarbeiten sich die Schülerinnen und Schüler den sicheren und sinnvollen Umgang mit den entsprechenden Geräten und Lebensmitteln.		-1	1	645
827	4	26	11	1285	1490	Angesichts der Produktfülle in den Supermärkten ist die Fähigkeit, Lebensmittel anhand der Pflichtangaben zu bewerten, wichtig und die einzige Möglichkeit für den Verbraucher, Werbeaussagen zu überprüfen.\n		-1	1	646
828	4	26	11	0	162	Im Rahmen von Projekten zur Ernährung und Verbraucherbildung können sich die Schülerinnen und Schüler mit den Angaben auf Lebensmitteletiketten auseinandersetzen.		-1	1	608
829	4	27	11	0	97	Gesundes Essen beeinflusst nicht nur die körperliche, sondern auch die mentale Leistungsfähigkeit		-1	1	609
830	4	27	11	190	307	 Diese Erkenntnis wird gerade im Berufsalltag häufig ignoriert - obwohl man gerade dort den ganzen Tag fit sein muss.		-1	1	610
831	4	27	11	1850	1990	 Planen Sie deshalb nach dem Motto "Essen schafft Gemeinschaft" mit Hilfe dieser Unterrichstmaterialien ein gemeinsames gesundes Frühstück. 		-1	1	611
832	4	27	11	1739	1850	Dementsprechend ist es sinnvoll, das in der Berufsschule erworbene Wissen unmittelbar in die Praxis umzusetzen.		-1	1	612
834	4	28	11	77	252	Da Ernährungsgewohnheiten bereits im Kindesalter geprägt werden, ist es wichtig, dass Kinder mit Spaß und Freude Obst kennenlernen und sozusagen auf "seinen Geschmack" kommen.		-1	1	613
835	4	28	11	0	76	Zu einer präventiven Gesundheitserziehung gehört eine ausgewogene Ernährung.		-1	1	614
836	4	28	11	1095	1170	Über seine gesundheitsfördernde Wirkung wissen Kindern dagegen meist wenig.		-1	1	615
837	4	28	11	1262	1439	Die Kinder lernen unterschiedliche Apfelsorten kennen, erfahren den Apfel als vielseitiges Lebensmittel und entwickeln ein Bewusstsein für seine gesundheitsförderliche Wirkung. 		-1	1	616
838	4	29	11	198	389	Der aid-Ernährungsführerschein ist ein fertig ausgearbeitetes Unterrichtskonzept für die dritte Klasse, bei dem der praktische Umgang mit Lebensmitteln und Küchengeräten im Mittelpunkt steht.		-1	1	617
839	4	29	11	538	670	 Dabei lernen sie mit echten Lebensmitteln umzugehen, wie die Profiköche zu schneiden, zu rühren, zu reiben oder auch abzuschmecken.		-1	1	619
840	4	30	11	0	138	Wer ständig mehr isst, als der Körper verbrennen kann, riskiert nicht nur zunehmende Fettpölsterchen, sondern ernsthafte Folgekrankheiten.		-1	1	620
841	4	30	11	139	245	Deshalb sollte man möglichst früh lernen, den eigenen Energiebedarf zu berechnen und im Blick zu behalten.		-1	1	621
842	4	31	11	0	128	Umweltbewusstes Essen ist nicht nur eine Frage natürlicher Produktionsbedingungen und Kontrollmechanismen seitens der Industrie.		-1	1	622
843	4	31	11	129	158	Es ist auch ein Bildungsthema		-1	1	623
844	4	31	11	594	696	Deshalb bieten wir ab sofort Bildungsmaterial an, das die globale Nahrungsmittelproduktion beleuchtet.		-1	1	624
845	4	32	11	21	22	\n		-1	1	625
846	4	32	11	169	432	 Mit Hilfe von PETAs Unterrichtsprojekt „Veggie-Führerschein“ lernen sie etwas über Rechte und Pflichten, diskutieren über moralische, soziale, kulturelle und gesundheitliche Aspekte der Ernährung und lernen, unsere Umwelt und die Würde der Tiere zu respektieren.		-1	1	626
847	4	32	11	1009	1158	Gerade in Jugendhäusern, auf Ferienfreizeiten oder bei der Volkshochschule können ganze Themenabende oder -wochen damit interessant gestaltet werden.		-1	1	627
848	4	33	11	0	264	In den letzten Jahrzehnten hat sich im Zuge von Globalisierung und Technisierung das Lebensmittelangebot von einer saisonabhängigen regionalen Vielfalt dahingehend verändert, dass Lebensmittel aller Art zu jeder Jahreszeit durch Importe aus Übersee verfügbar sind.		-1	1	628
849	4	33	11	422	604	Durch gesellschaftliche Veränderungen hat zudem ein familialer Wandel stattgefunden, der dazu beiträgt, dass traditionelle Versorgungsstrukturen mehr und mehr an Bedeutung verlieren.		-1	1	630
850	4	33	11	1344	1451	Der Wandel hin zur Ganztagsschule bedeutet, dass Kinder einen Großteil ihrer Zeit in der Schule verbringen.		-1	1	631
851	4	33	11	1557	1729	Ganztagsschule bietet die Möglichkeit, die Kinder mit einer ausgewogenen, schmackhaften und preislich vertretbaren Mittagsmahlzeit in angenehmer Essatmosphäre zu versorgen.		-1	1	632
852	4	33	11	3641	3797	Die unterschiedlichen Entwicklungen im Lebensalltag erfordern zunehmend auch Kenntnisse im Bereich des wirtschaftlichen und technischen Verbraucherschutzes.		-1	1	633
853	4	33	11	4026	4108	Der Verbraucherbildung kommt daher in diesem Bereich eine zunehmende Bedeutung zu.		-1	1	634
854	4	34	11	125	329	Die komplexe und technisch ausgefuchste CD-ROM, herausgegeben von der Landeszentrale für Umweltaufklärung Rheinland-Pfalz, ist eine multimediale Erlebniswelt, die vollsteckt mit Tönen, Bildern und Texten.		-1	1	635
855	4	34	11	523	730	kreativ und multimedial unterstützt können sich die Nutzer mit gesellschaftlichen, kulturhistorischen und anthropologischen Hintergründen menschlicher Nahrungsbeschaffung und -zubereitung auseinander setzen.		-1	1	636
856	4	34	11	1166	1341	Die Arbeitsplattform ist so konzipiert, dass eigene Ideen und eigenes Material in die Arbeitsumgebung integriert werden können, vorhandenes Material reorganisiert werden kann.		-1	1	637
857	4	35	11	55	178	Dass ein Frühstück alle drei Kriterien erfüllen kann und trotzdem schnell geht, lernen Kinder in diesem Unterrichtsprojekt.		-1	1	638
858	4	35	11	203	315	Mit einer Fragebogenaktion ermitteln die Kinder die Frühstücksgewohnheiten ihrer Mitschülerinnen und Mitschüler.		-1	1	639
859	4	35	11	1752	1878	Zentrale Lernziele sind dabei selbstgesteuertes Lernen und die Erweiterung der Kompetenzen im Umgang mit verschiedenen Medien.		-1	1	641
1041	5	36	8	0	184	Der Gesetzgeber hat mit dem Lehrerausbildungsgesetz vom 12. Mai 2009 (§ 13) die Eckpunkte einer berufsbegleitenden Ausbildung für Seiteneinsteigerinnen und Seiteneinsteiger festgelegt.		-1	1	799
1042	5	36	8	184	254	 Der Zugang zu diesem berufsbegleitenden Vorbereitungsdienst ist nicht		2	1	788
1045	5	36	8	266	371	von der formalen Anerkennung eines Hochschulabschlusses als Erste Staatsprüfung für ein Lehramt abhängig.		2	1	788
1051	5	36	8	1322	1450	An der berufsbegleitenden Ausbildung kann teilnehmen, wer\n\n1. einen an einer Universität erworbenen Hochschulabschluss nachweist		5	1	791
1052	5	36	8	1162	1249	Stellen schreiben Schulen für den Seiteneinstieg im Internet unter www.lois.nrw.de aus.		-1	1	800
1053	5	36	8	1534	1578	 eine mindestens zweijährige Berufstätigkeit		5	1	791
1057	5	36	8	1687	1806	nachweisen kann,\n\n3. die für die Unterrichts- und Erziehungstätigkeit erforderlichen deutschen Sprachkenntnisse besitzt		5	1	791
1058	5	36	8	2204	2328	Die Entscheidung über den Zugang zur Ausbildung für den Lehrerberuf basiert auf der Einschätzung der Eignung der Bewerberin 		-1	1	803
1059	5	36	8	2906	2981	Zeitpunkt und Note des Abschlusses können in die Gesamtbewertung einfließen		-1	1	804
1060	5	36	8	3049	3145	die Eignung für die Arbeit mit Schülerinnen und Schülern ist für die Entscheidung von Bedeutung.		-1	1	805
1061	5	36	8	3147	3179	Die Ausbildung umfasst 24 Monate		-1	1	806
1062	5	36	8	3182	3257	Sie schließt mit der Staatsprüfung und dem Erwerb der Lehramtsbefähigung ab		-1	1	807
1072	5	38	8	92	270	Für Absolventinnen und Absolventen von Universitäten und gleichgestellten Hochschulen, die einen Studiengang (Diplom/Magister/Master) in einem dringend benötigten Unterrichtsfach		8	1	795
1073	5	38	8	330	471	abgeschlossen haben und eine mehrjährige praktische Berufserfahrung nachweisen, besteht die Möglichkeit einer Einstellung in den Schuldienst 		8	1	795
1074	5	38	8	605	721	Diese Qualifizierungsmaßnahme erfolgt in einem auf zwei Jahre befristeten Beschäftigungsverhältnis berufsbegleitend 		-1	1	808
1075	5	38	8	762	834	Die Unterrichtsfächer sollten sich aus dem absolvierten Studium ergeben.		-1	1	809
1076	5	38	8	1585	1645	Ein Seiteneinstieg in den Lehrerberuf ist nur möglich, wenn 		9	1	796
1077	5	38	8	1672	1715	Laufbahnbewerber nicht zur Verfügung stehen		9	1	796
1078	5	38	8	1718	1771	Nach erfolgreichem Abschluss der Qualifizierungsphase		10	1	793
1079	5	38	8	1816	1914	ist eine unbefristete Weiterbeschäftigung, gegebenenfalls auch im Beamtenverhältnis, beabsichtigt.		10	1	793
1080	5	38	8	3569	3657	Für Fachhochschulabsolventinnen und -absolventen wird ein Masterabschluss vorausgesetzt.		-1	1	810
1081	5	38	8	4791	4865	 Eine Gleichstellung mit der Ersten Staatsprüfung für das Lehramt erfolgt 		11	1	794
1082	5	38	8	4872	4878	nicht.		11	1	794
1084	5	39	8	341	497	Unter bestimmten Voraussetzungen kann ein fachlich passender universitärer Studienabschluss einer ersten Staatsprüfung für ein Lehramt gleichgestellt werden		-1	1	802
1085	5	39	8	1682	1735	einen direkten Einstieg in den hessischen Schuldienst		12	1	797
1086	5	39	8	1773	1874	ist nur in der Fachrichtung Metall- und Elektrotechnik für das Lehramt an beruflichen Schulenmöglich.		12	1	797
1088	5	40	8	0	78	Aufgrund der besonderen Bedarfs- und Bewerberlage für einige Unterrichtsfächer		13	1	798
1091	5	40	8	129	205	steht der Weg in den niedersächsischen Schuldienst nicht nur Lehrkräften mit		13	1	798
1092	5	40	8	283	454	 vorgesehenen Lehramtsausbildung offen, sondern auch Bewerberinnen und Bewerbern, die ein anderes Hochschulstudium als ein Lehramtsstudium erfolgreich abgeschlossen haben 		13	1	798
1093	5	36	8	593	619	Bewerberinnen und Bewerber		14	1	811
1094	5	36	8	870	876	müssen		14	1	811
1095	5	36	8	881	945	sich zunächst auf die Stellenausschreibung einer Schule bewerben		14	1	811
1096	5	39	8	75	154	Die Möglichkeit für einen Quereinstieg in den pädagogischen Vorbereitungsdienst		15	1	812
1097	5	39	8	197	339	 ist in Teilbereichen dieser Lehrämter möglich:\n\n• Lehramt an beruflichen Schulen\n\n• Lehramt an Gymnasien\n\n• Lehramt an Haupt- und Realschulen		15	1	812
783	5	36	9	588	1161	Wenn Bewerberinnen und Bewerber das Ziel haben, im Rahmen einer Beschäftigung im Schuldienst die zweijährige berufsbegleitende Ausbildung nach der Ordnung zur berufsbegleitenden Ausbildung von Seiteneinsteigerinnen und Seiteneinsteigern und der Staatsprüfung (OBAS) zu absolvieren, müssen sie sich zunächst auf die Stellenausschreibung einer Schule bewerben, die mit dem Zusatz "Bewerbung von Seiteneinsteigerinnen und Seiteneinsteigern ohne Lehramtsbefähigung" oder vergleichbaren Zusätzen die Bewerbungsmöglichkeit für Seiteneinsteigerinnen und Seiteneinsteiger eröffnet.		-1	1	590
784	5	36	9	1322	1379	An der berufsbegleitenden Ausbildung kann teilnehmen, wer		1	1	585
785	5	36	9	1384	1530	einen an einer Universität erworbenen Hochschulabschluss nachweist, der auf einer Regelstudienzeit von insgesamt mindestens acht Semestern beruht,		1	1	585
786	5	36	9	1535	1703	eine mindestens zweijährige Berufstätigkeit oder eine mindestens zweijährige Betreuung eines minderjährigen Kindes nach Abschluss des Hochschulstudiums nachweisen kann,		1	1	585
787	5	36	9	1708	1806	die für die Unterrichts- und Erziehungstätigkeit erforderlichen deutschen Sprachkenntnisse besitzt		1	1	585
788	5	36	9	1815	1999	im Rahmen eines Auswahlverfahrens mit positiver Prognose über den Ausbildungserfolg in den Schuldienst des Landes Nordrhein-Westfalen im Tarifbeschäftigungsverhältnis eingestellt wurde		1	1	585
789	5	36	9	2072	2202	 Einsatz in zwei Fächern und eine erfolgreiche Teilnahme an der berufsbegleitenden Ausbildung in zwei Fächern erwartet werden kann		-1	1	591
790	5	36	9	2204	2312	Die Entscheidung über den Zugang zur Ausbildung für den Lehrerberuf basiert auf der Einschätzung der Eignung		3	1	586
791	5	36	9	2453	2497	die im Einstellungsverfahren getroffen wird.		3	1	586
792	5	36	9	3147	3181	Die Ausbildung umfasst 24 Monate.\n		-1	1	598
793	5	36	9	3182	3258	Sie schließt mit der Staatsprüfung und dem Erwerb der Lehramtsbefähigung ab.		-1	1	599
795	5	37	9	722	915	Die Lehramtsbefähigung für die Sekundarstufe II (berufliche Fächer) kann auch erworben werden, wenn der Diplom- oder Masterabschluss eines einschlägigen Fachhochschulstudiums nachgewiesen wird.		-1	1	600
796	5	38	9	1451	1500	erfolgt die Ausbildung an den jeweiligen Schulen.		-1	1	601
797	5	38	9	1502	1584	Die Qualifizierung im Seiteneinstieg kann auch in Teilzeitbeschäftigung erfolgen.\n		-1	1	602
799	5	38	9	1585	1716	Ein Seiteneinstieg in den Lehrerberuf ist nur möglich, wenn Laufbahnbewerberinnen oder Laufbahnbewerber nicht zur Verfügung stehen.		-1	1	603
800	5	38	9	1718	1771	Nach erfolgreichem Abschluss der Qualifizierungsphase		4	1	587
801	5	38	9	1816	1914	ist eine unbefristete Weiterbeschäftigung, gegebenenfalls auch im Beamtenverhältnis, beabsichtigt.		4	1	587
802	5	38	9	2987	3046	Die Stellen für den Seiteneinstieg werden im Bildungsportal		5	1	588
803	5	38	9	3089	3104	ausgeschrieben.		5	1	588
804	5	38	9	3293	3568	Bewerben können sich Absolventinnen und Absolventen von Universitäten und gleichgestellten Hochschulen, die einen Studiengang (Diplom/Magister/Master) in einem dringend benötigten Unterrichtsfach oder in einer dringend benötigten beruflichen Fachrichtung abgeschlossen haben.		-1	1	604
805	5	38	9	3659	3831	Bewerberinnen und Bewerber für den Quereinstieg an den Berufsbildenden Schulen müssen außerdem eine mindestens einjährige förderliche berufspraktische Tätigkeit nachweisen.		-1	1	605
806	5	38	9	4345	4563	Die Ausbildung als Quereinsteigerin / Quereinsteiger erfolgt im Rahmen eines achtzehnmonatigen Vorbereitungsdienstes im Beamtenverhältnis auf Widerruf (Referendariat) in einer Fachrichtung und in einem Unterrichtsfach.		-1	1	592
807	5	38	9	4622	4791	Für die Ableistung dieses Vorbereitungsdienstes gelten die gleichen Vorschriften und Bedingungen, wie für die Bewerberinnen und Bewerber, die auf Lehramt studiert haben.		-1	1	593
808	5	38	9	4792	4879	Eine Gleichstellung mit der Ersten Staatsprüfung für das Lehramt erfolgt jedoch nicht.\n		-1	1	594
